"시설번호","년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","선풍기보유대수","에어컨보유대수","야간개방","휴일개방","숙박가능여부","입력시간","수정시간","사용여부","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"11590030","2022","1159053000","001","래미안상도3차아파트경로당","서울특별시 동작구 상도로53길 8","431-0","270","68","2","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.954476","37.499188","195974.502921","544415.002020"
"11590161","2022","1159067000","001","보라매롯데낙천대아파트경로당","서울특별시 동작구 여의대방로10길 38 (신대방동 보라매롯데낙천대아파트)","713","136","136","2","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.913677","37.494329","192366.245897","543878.254183"
"11590134","2022","1159065100","001","삼호그린아파트경로당","서울특별시 동작구 사당로2가길 188 (사당동 삼호그린아파트)","1138","87","21","3","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.965359","37.486089","196936.250598","542960.752571"
"11590139","2022","1159066000","001","대방중앙경로당","서울특별시 동작구 여의대방로24라길 4 (대방동)","407-48","204","80","3","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.922618","37.498115","193157.254384","544297.752303"
"11590144","2022","1159066000","001","성원아파트경로당","서울특별시 동작구 여의대방로 256 (대방동)","500","30","20","0","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.926146","37.509555","193470.259003","545567.150044"
"11590130","2022","1159065100","001","사당5동구립경로당","서울특별시 동작구 사당로6길 3-8 (사당동)","214-5","299","80","4","2","Y","Y","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.967583","37.486376","197133.000449","542992.502417"
"11590131","2022","1159065100","001","제일아파트경로당","서울특별시 동작구 사당로16다길 57 (사당동 제일아파트)","240-15","30","7","1","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.969510","37.482930","197303.250325","542610.007347"
"11590132","2022","1159065100","001","사당자이아파트경로당","서울특별시 동작구 사당로2가길 102 (사당동 사당자이아파트)","1139","67","16","2","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.962548","37.488771","196687.750124","543258.503276"
"11590116","2022","1159064000","001","학수경로당","서울특별시 동작구 사당로27길 215","177-1","62","40","4","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.970694","37.491447","197408.308343","543555.215354"
"11590098","2022","1159063000","001","배나무골경로당","서울특별시 동작구 동작대로29바길 3  동작동노인정(배나무골경로당) (사당동)","77-24 동작동노인정(배나무골경로당)","248","80","12","4","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.980467","37.489670","198272.503650","543357.756415"
"11590099","2022","1159063000","001","신동아4단지아파트경로당","서울특별시 동작구 동작대로29길 110 (사당동 신동아아파트)","105 신동아아파트","135","80","2","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.977976","37.490000","198052.249485","543394.508382"
"11590100","2022","1159063000","001","신동아5단지아파트경로당","서울특별시 동작구 동작대로29길 118 (사당동 신동아아파트)","1137 신동아아파트","83","80","2","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.976876","37.491023","197954.996398","543508.004676"
"11590101","2022","1159063000","001","남성경로당","서울특별시 동작구 동작대로25길 48  남성경로당 (사당동)","708-490 남성경로당","122","80","7","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.979899","37.485306","198222.247281","542873.509354"
"11590092","2022","1159062000","001","송학경로당(사당동)","서울특별시 동작구 동작대로9가길 24-4","1027-23","224","56","6","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.978917","37.479785","198135.250430","542260.759626"
"11740099","2022","1174057000","008","강동신용협동조합암사본점","서울특별시 강동구 올림픽로 796 (암사동)","500-1","0","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.128537","37.552075","211358.001627","550291.601482"
"11740104","2022","1174058000","008","국민은행 암사역지점","서울특별시 강동구 올림픽로 767","512-18","345","60","2","5","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.127002","37.549594","211222.779026","550016.022503"
"11740227","2022","1174068500","008","SH수협길동사거리지점","서울특별시 강동구 천호대로 1133","459-1","0","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.137474","37.534626","212150.586992","548356.057056"
"11740228","2022","1174068500","008","서울시산림조합길동지점","서울특별시 강동구 명일로 243","96-0","0","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.146675","37.540397","212962.815282","548997.796428"
"11740229","2022","1174051500","008","기업은행 길동지점","서울특별시 강동구 천호대로 1139","459-3","200","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.138097","37.534532","212205.665957","548345.704880"
"11740230","2022","1174051500","008","농협 길동지점","서울특별시 강동구 양재대로 1458","411-4","200","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.139564","37.535831","212335.112462","548490.069421"
"11740246","2022","1174070000","008","우리은행 둔촌동지점","서울특별시 강동구 천호대로 1190  광남캐스빌아파트101동 (둔촌동)","53-1 광남캐스빌아파트101동","45","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.143572","37.534125","212689.597461","548301.201959"
"11740175","2022","1174064000","008","우리은행강동구청지점","서울특별시 강동구 성내로 25  강동구청 (성내동)","540 강동구청","35","25","2","1","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.123792","37.530161","210941.995781","547858.806102"
"11740176","2022","1174064000","008","국민은행 강동구청역지점","서울특별시 강동구 성내로 12","552-8","359","60","2","5","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.121860","37.530149","210771.201725","547857.206810"
"11740177","2022","1174064000","008","기업은행 강동구청역 지점","서울특별시 강동구 성내로6길 11 (성내동)","551-1","0","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.123424","37.529055","210909.602870","547735.999866"
"11740098","2022","1174057000","008","강동농협 본점지점","서울특별시 강동구 구천면로 331  강동농협 (암사동)","487-33 강동농협","258","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.136172","37.549094","212033.202448","549961.607204"
"11740215","2022","1174067000","008","국민은행 길동지점","서울특별시 강동구 양재대로 1443","458-5","322","60","2","5","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.138536","37.534931","212244.401703","548390.001674"
"11740216","2022","1174067000","008","신한은행 길동지점","서울특별시 강동구 양재대로 1464","411-2","17","30","3","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.139784","37.536501","212354.402134","548564.404569"
"11740217","2022","1174067000","008","강동농협 길일지점","서울특별시 강동구 천중로 206","350-1","15","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.143032","37.540703","212640.803168","549031.207258"
"11740218","2022","1174067000","008","강동신용협동조합 길동지점","서울특별시 강동구 양재대로 1483","378-5","0","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.139968","37.538432","212370.398459","548778.801828"
"11740202","2022","1174051500","008","기업은행 둔촌동지점","서울특별시 강동구 양재대로 1317","440-30","200","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.134362","37.523994","211877.201998","547175.605322"
"11740203","2022","1174051500","008","KEB 하나은행 둔촌역지점","서울특별시 강동구 양재대로 1349","428-6","200","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.135336","37.526663","211962.892310","547471.987960"
"11740213","2022","1174067000","008","우리은행 길동지점","서울특별시 강동구 양재대로 1554","320-5","12","5","5","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.142776","37.544152","212617.597222","549414.003526"
"11740017","2022","1174051500","008","우리은행 삼성엔지니어링 사옥","서울특별시 강동구 상일로6길 26","500-0","217","50","5","5","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.174846","37.548778","215450.778646","549932.232321"
"11740018","2022","1174051500","008","국민은행 상일동지점","서울특별시 강동구 상일로10길 36","494-0","302","50","2","4","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.173701","37.550956","215349.106407","550173.810077"
"11740020","2022","1174051500","008","서울강동새마을금고 강일지점","서울특별시 강동구 아리수로97길 20","670-0","200","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.177731","37.566799","215701.964886","551932.829929"
"11740030","2022","1174052000","008","하나은행 고덕역(출)지점","서울특별시 강동구 동남로 892  강동경희대병원 지하1층 (상일동)","149 강동경희대병원 지하1층","200","30","3","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.157406","37.553559","213908.770140","550460.132162"
"11740201","2022","1174066000","008","강동농협 둔촌역지점","서울특별시 강동구 양재대로 1349","428-6","0","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.135362","37.526721","211965.199003","547478.406377"
"11740016","2022","1174051500","008","강동농협 강일지점","서울특별시 강동구 아리수로 427","679-0","12","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.174655","37.564969","215430.570175","551729.211595"
"1156000049","2022","1156055000","001","구립당산1동경로당","서울특별시 영등포구 영등포로25길 24","223-18","135","30","3","4","Y","Y","","2021-05-17 14:42:46","2022-06-23 09:59:35","Y","","20220520","20220930","126.899190","37.525831","191088.892533","547375.770945"
"1156000050","2022","1156055000","001","한양아파트경로당","서울특별시 영등포구 국회대로38길 15","2-6","189","40","0","2","","","","2021-05-17 14:42:46","2022-06-23 10:00:10","Y","","20220520","20220930","126.899054","37.525552","191076.802211","547344.807247"
"1156000054","2022","1156055000","001","SH아파트경로당","서울특별시 영등포구 영신로 183","562-0","71","35","2","1","Y","Y","","2021-05-17 14:42:46","2022-06-23 10:00:58","Y","","20220520","20220930","126.901422","37.524494","191285.999361","547227.204811"
"1156000047","2022","1156055000","001","구립당산3가경로당","서울특별시 영등포구 당산로29길 9","407-0","132","30","3","2","","","","2021-05-17 14:42:46","2022-06-23 09:59:48","Y","","20220520","20220930","126.893961","37.525965","190626.700668","547391.195884"
"1156000048","2022","1156055000","001","구립당산1가경로당","서울특별시 영등포구 영등포로29길 13","150-1","287","35","3","3","","","","2021-05-17 14:42:46","2022-06-23 09:59:59","Y","","20220520","20220930","126.900930","37.524844","191242.593316","547266.062800"
"11350218","2022","1135064000","001","상계성원아파트경로당","서울특별시 노원구 상계동 노원로34길 34 (상계동 성원아파트)","1283 성원아파트","62","25","3","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.066579","37.663097","205874.440218","562608.138840"
"11350221","2022","1135065000","001","계산경로당","서울특별시 노원구 동일로239다길 19","1096-50","266","43","1","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.058545","37.674168","205164.802076","563836.405443"
"11350174","2022","1135062400","001","염광아파트경로당","서울특별시 노원구 중계동 덕릉로 718 (중계동 중계동건영아파트)","586 중계동건영아파트","140","22","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.076783","37.664188","206774.712418","562729.906260"
"11740142","2022","1174061000","002","강동꿈나무지역아동센터","서울특별시 강동구 올림픽로89길 27-30","321-74","94","23","4","4","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.123834","37.546797","210943.197145","549705.204411"
"11740146","2022","1174061000","002","구립해공노인복지관","서울특별시 강동구 천중로17길 42-16","302-4","598","30","2","2","Y","Y","Y","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.131727","37.546181","211640.843783","549637.794949"
"11740101","2022","1174057000","002","암사꿈나무지역아동센터","서울특별시 강동구 상암로 89 (암사동)","490-39","127","31","4","3","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.132965","37.547940","211749.997482","549833.199078"
"1156000177","2022","1156069000","001","구립신길7동경로당","서울특별시 영등포구 여의대방로43길 10","897-3","314","54","6","4","Y","Y","","2021-05-17 14:42:46","2022-06-23 10:02:35","Y","","20220520","20220930","126.921408","37.506425","193051.062454","545220.154886"
"11230043","2022","1123057000","001","아름숲@ 제2경로당","서울특별시 동대문구 전농로16길 51","688-0","113","34","1","2","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.060982","37.580781","205386.546237","553471.581320"
"11230105","2022","1123066000","001","한신@경로당","서울특별시 동대문구 사가정로 245-3","555-1","36","11","2","1","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.071915","37.579539","206352.364875","553334.416569"
"11230106","2022","1123066000","001","경남하이빌아파트경로당","서울특별시 동대문구 사가정로23길 40","578-0","66","20","2","2","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.070173","37.580487","206198.412669","553439.517371"
"11230103","2022","1123066000","001","장안3차현대홈타운 경로당","서울특별시 동대문구 장한로28가길 44","571-0","66","20","2","1","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.073054","37.574758","206453.387145","552803.858108"
"11230087","2022","1123065000","001","샛별경로당","서울특별시 동대문구 장한로17길 20","379-0","140","42","2","1","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.067435","37.568065","205957.553359","552060.641643"
"11230081","2022","1123061000","001","두산@제2경로당","서울특별시 동대문구 답십리로56길 21-1","990-1","101","30","2","2","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.059328","37.569456","205241.241908","552214.543375"
"11230161","2022","1123075000","001","쌍용@제2경로당","서울특별시 동대문구 한천로58길 75-45 (이문동 쌍용아파트)","64-1","38","11","1","1","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.068525","37.604288","206050.916750","556081.021007"
"11350234","2022","1135065000","001","도암경로당","서울특별시 노원구 덕릉로126나길 14","68-50","101","31","4","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.083331","37.674844","207351.374589","563913.056237"
"11350235","2022","1135065000","001","합동마을경로당","서울특별시 노원구 상계동 한글비석로 426-12 (상계동)","169-80","91","28","2","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.071193","37.665316","206281.350435","562854.702855"
"11350236","2022","1135065000","001","덕산경로당","서울특별시 노원구 덕릉로 849","52-44","72","36","4","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.068952","37.661433","206083.996506","562423.602629"
"11350237","2022","1135065000","001","복지경로당","서울특별시 노원구 한글비석로 426-12","169-80","252","46","5","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.067850","37.657485","205987.043577","561985.320713"
"11350238","2022","1135065000","001","상계5동경로당","서울특별시 노원구 상계동 덕릉로 859 (상계동)","37-7","55","22","14","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.083236","37.672910","207343.202016","563698.404580"
"11350233","2022","1135065000","001","청암2단지아파트경로당","서울특별시 노원구 상계동 상계로33길 33 (상계동)","111-158","120","17","3","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.078022","37.673562","206883.103685","563770.407920"
"11350242","2022","1135066000","001","주공5단지경로당","서울특별시 노원구 상계동 동일로215길 48 (상계동 상계주공3단지아파트)","737 상계주공3단지아파트","122","25","3","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.056151","37.650816","204955.200338","561244.401848"
"11350243","2022","1135066000","001","주공4단지경로당","서울특별시 노원구 상계동 덕릉로70가길 101 (상계동 상계마들아파트)","771-3 상계마들아파트","237","49","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.057756","37.644724","205097.244695","560568.426552"
"11350244","2022","1135066000","001","상계마들아파트경로당","서울특별시 노원구 상계동 동일로214길 21 (상계동 상계주공아파트)","751-1 상계주공아파트","83","13","6","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.063487","37.653180","205602.387289","561507.228171"
"11350245","2022","1135066000","001","주공3단지경로당","서울특별시 노원구 상계동 동일로216길 47 (상계동 상계주공5단지아파트)","721 상계주공5단지아파트","237","60","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.064288","37.655738","205672.867684","561791.221943"
"11350246","2022","1135066000","001","주공2단지경로당","서울특별시 노원구 상계동 노해로 508 (상계동 상계주공6단지아파트)","720 상계주공6단지아파트","237","35","4","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.066919","37.657451","205904.886583","561981.443624"
"11350247","2022","1135066000","001","주공1단지경로당","서울특별시 노원구 상계동 동일로216길 92 (상계동 한양아파트)","757 한양아파트","257","45","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.068079","37.653272","206007.554554","561517.701225"
"11350249","2022","1135066500","001","상계미라보아파트경로당","서울특별시 노원구 덕릉로127길 25","61-20","70","33","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.080300","37.676400","207083.826388","564085.568288"
"11350250","2022","1135065000","001","숲속경로당","서울특별시 노원구 덕릉로130길 48","71-71","21","20","1","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.085623","37.672012","207553.850470","563598.958194"
"11350251","2022","1135010500","001","양지마을경로당","서울특별시 노원구 수락산로 32","138-171","44","34","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.073156","37.665537","206454.544725","562879.365011"
"11350252","2022","1135066500","001","희망경로당","서울특별시 노원구 덕릉로137길 45","6-39","36","34","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.082697","37.674974","207295.422233","563927.479845"
"11350253","2022","1135066500","001","청암1단지아파트경로당","서울특별시 노원구 덕릉로112길 24","1275-0","124","5","1","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.079314","37.665909","206997.847063","562921.139510"
"11350262","2022","1135067000","001","금호타운아파트경로당","서울특별시 노원구 상계동 한글비석로46가길 34 (상계동 한신아파트)","458 한신아파트","54","24","2","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.068280","37.669568","206023.965886","563326.430976"
"11350263","2022","1135067000","001","상계신동아아파트경로당","서울특별시 노원구 상계동 한글비석로 396 (상계동 벽산아파트)","173-1 벽산아파트","95","38","3","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.073582","37.662303","206492.403535","562520.407872"
"11350264","2022","1135067000","001","한신2차아파트경로당","서울특별시 노원구 상계동 한글비석로52길 66 (상계동 상계신동아아파트)","463 상계신동아아파트","72","19","3","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.067547","37.669999","205959.306518","563374.232065"
"11740148","2022","1174061000","007","구강사","서울특별시 강동구 천중로 64","363-0","50","20","3","1","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.128820","37.544818","211384.147605","549486.206780"
"11350265","2022","1135067000","001","상계벽산아파트경로당","서울특별시 노원구 상계동 한글비석로46나길 10 (상계동)","1270","203","50","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.069466","37.670003","206128.591558","563374.799720"
"11350241","2022","1135066000","001","주공6단지경로당","서울특별시 노원구 상계동 동일로215길 23 (상계동 상계주공2단지아파트)","740 상계주공2단지아파트","338","47","4","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.059793","37.653176","205276.359431","561506.547749"
"11350275","2022","1135071000","001","보람아파트경로당","서울특별시 노원구 상계동 한글비석로54길 92 (상계동 상계주공13단지아파트)","637 상계주공13단지아파트","209","84","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.061849","37.671332","205456.487466","563521.879582"
"11350258","2022","1135067000","001","한신3차아파트경로당","서울특별시 노원구 상계동 한글비석로44길 64-20 (상계동)","138-63","85","22","3","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.071952","37.664513","206348.403170","562765.606682"
"11350259","2022","1135067000","001","송암경로당","서울특별시 노원구 상계동 상계로 193-14 (상계동 상계대림아파트)","172 상계대림아파트","134","60","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.074479","37.663016","206571.495112","562599.650719"
"11350260","2022","1135067000","001","상계대림아파트경로당","서울특별시 노원구 상계동 한글비석로46가길 16 (상계동 한신아파트)","135 한신아파트","139","22","3","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.068943","37.665844","206082.798306","562913.201727"
"11350261","2022","1135067000","001","한신1차아파트경로당","서울특별시 노원구 상계동 한글비석로48길 6 (상계동 한신아파트)","451 한신아파트","105","17","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.068448","37.667961","206038.970843","563148.091608"
"1159000175","2022","1159063000","001","삼성아파트경로당","서울특별시 동작구 동작대로35아길 14","328-6","48","25","1","1","N","N","N","2021-07-23 10:01:50","2022-05-20 14:16:39","Y","","20220520","20220930","126.979273","37.493236","198167.040493","543753.591487"
"11230162","2022","1123075000","001","대성유니드아파트 경로당","서울특별시 동대문구 한천로58길 151","429-0","74","24","3","1","N","N","N","2021-04-19 14:45:59","2022-05-18 17:08:47","Y","","20220520","20220930","127.070126","37.603249","206192.374887","555965.841097"
"11200002","2022","1120052000","001","무학경로당","서울특별시 성동구 왕십리로31길 29","990-7","98","24","4","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.027357","37.561712","202417.062658","551353.747436"
"11200023","2022","1120053500","001","센트라스 경로당","서울특별시 성동구 왕십리로 410","1070-0","200","22","0","4","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.024066","37.566574","202126.156008","551893.237259"
"11200024","2022","1120053500","001","텐즈힐 행복경로당","서울특별시 성동구 무학로 33","1066-0","115","34","3","4","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.027744","37.568473","202451.033597","552104.149130"
"11200025","2022","1120053500","001","텐즈힐 열린경로당","서울특별시 성동구 무학로 33","1066-0","249","75","4","5","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.027744","37.568473","202451.033597","552104.149130"
"11200026","2022","1120053500","001","희망경로당(텐즈힐아파트 소재)","서울특별시 성동구 마장로 137","811-0","112","33","0","5","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.025028","37.567808","202211.109226","552030.241226"
"11200019","2022","1120053500","001","벽산경로당(청계벽산아파트 소재)","서울특별시 성동구 무학로 50","258-0","189","57","7","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.031941","37.568679","202821.808275","552127.130475"
"11200028","2022","1120053500","001","도선장수경로당(삼성쉐르빌 소재)","서울특별시 성동구 무학로6길 50","69-0","77","23","0","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.034907","37.564288","203084.018777","551639.874071"
"11200029","2022","1120053500","001","대주경로당(청계대주아파트 소재)","서울특별시 성동구 무학로12길 11","53-0","100","30","1","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.031367","37.567455","202771.143944","551991.241488"
"11200030","2022","1120053500","001","홍익경로당(청계벽산아파트 소재)","서울특별시 성동구 무학로 50","258-0","175","53","4","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.031941","37.568679","202821.808275","552127.130475"
"11200031","2022","1120053500","001","도선경로당","서울특별시 성동구 무학로6길 9","373-1","72","21","2","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.031106","37.565518","202748.156839","551776.249498"
"11740015","2022","1174051500","005","강일동주민센터","서울특별시 강동구 아리수로93길 9-14 강일동복합청사 (강일동)","678","554","138","2","6","N","Y","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.173968","37.565013","215369.830115","551733.982441"
"11740029","2022","1174052000","005","상일1동주민센터","서울특별시 강동구 구천면로 633","513-2","198","49","2","2","N","Y","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.166248","37.550584","214690.671563","550131.276384"
"11740041","2022","1174053000","005","명일1동주민센터","서울특별시 강동구 양재대로138길 37  명일1동주민센터?명일파출소 (명일동)","327-5","132","33","2","2","N","Y","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.145983","37.549763","212899.999640","550037.203508"
"11740058","2022","1174054000","005","명일2동주민센터","서울특별시 강동구 상암로 260  명일제2동주민센터 (명일동)","223-7","253","63","2","3","N","Y","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.151353","37.546365","213375.198407","549660.805544"
"11740073","2022","1174055000","005","고덕1동주민센터","서울특별시 강동구 양재대로156길 123","691-6","226","56","2","4","N","Y","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.151507","37.557281","213386.801859","550872.406927"
"11740082","2022","1174056000","005","고덕2동주민센터","서울특별시 강동구 아리수로78길 43-12 고덕2동 주민센터 (고덕동)","226-4","260","65","2","2","N","Y","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.164357","37.560508","214521.601724","551232.407205"
"11740096","2022","1174057000","005","암사1동주민센터","서울특별시 강동구 올림픽로98가길 57  암사제1동주민센터 (암사동)","493-13","299","74","2","2","N","Y","N","2021-04-05 13:29:10","2022-06-23 11:17:19","Y","","20220520","20220930","127.132641","37.551480","211720.802849","550226.000827"
"11740204","2022","1174066000","007","중흥교회","서울특별시 강동구 강동대로55길 87","430-8","50","20","3","1","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.133833","37.526260","211830.073133","547427.092018"
